Date,x1,x2,x3,x4,x5,y1
10/1/2010,1146.24,81.58,78.088,2.512,22.5,301
10/4/2010,1137.03,81.47,78.447,2.478,23.53,303
10/5/2010,1160.75,82.82,77.749,2.474,21.76,300
10/6/2010,1159.97,83.23,77.386,2.399,21.49,301
10/7/2010,1158.06,81.67,77.387,2.385,21.56,299
10/8/2010,1165.15,82.66,77.325,2.394,20.71,297
10/11/2010,1165.32,82.21,77.442,2.394,18.96,296
10/12/2010,1169.77,81.67,77.363,2.433,18.93,292
10/13/2010,1178.1,83.01,77.071,2.424,19.07,286
10/14/2010,1173.81,82.69,76.647,2.509,19.88,280
10/15/2010,1176.19,81.25,77.041,2.561,19.03,278
10/18/2010,1184.71,83.08,76.934,2.509,19.09,286
10/19/2010,1165.9,79.49,78.184,2.477,20.63,292
10/20/2010,1178.17,81.77,77.171,2.481,19.79,294
10/21/2010,1180.27,80.06,77.418,2.547,19.27,291
10/22/2010,1183.08,81.16,77.472,2.556,18.78,290
10/25/2010,1185.62,81.97,77.103,2.563,19.85,287
10/26/2010,1185.64,82.55,77.708,2.641,20.22,281
10/27/2010,1182.45,81.94,78.149,2.722,20.71,277
10/28/2010,1183.78,82.18,77.308,2.659,20.88,282
10/29/2010,1183.26,81.43,77.266,2.601,21.2,284
11/1/2010,1184.38,82.95,77.296,2.625,21.83,289
11/2/2010,1193.57,83.9,76.722,2.588,21.57,289
11/3/2010,1197.96,84.69,76.481,2.572,19.56,285
11/4/2010,1221.06,86.49,75.882,2.491,18.52,288
11/5/2010,1225.85,86.85,76.548,2.532,18.26,283
11/8/2010,1223.25,87.06,77.027,2.552,18.29,284
11/9/2010,1213.4,86.72,77.443,2.658,19.08,278
11/10/2010,1218.71,87.81,77.634,2.634,18.47,286
11/11/2010,1213.54,87.81,78.217,2.646,18.64,286
11/12/2010,1199.21,84.88,78.082,2.789,20.61,285
11/15/2010,1197.75,84.86,78.518,2.961,20.2,280
11/16/2010,1178.34,82.34,79.21,2.842,22.58,290
11/17/2010,1178.59,80.44,79.084,2.878,21.76,293
11/18/2010,1196.68,81.85,78.617,2.897,18.75,288
11/19/2010,1199.73,81.51,78.504,2.873,18.04,289
11/22/2010,1197.84,81.24,78.682,2.804,18.37,293
11/23/2010,1180.73,80.7,79.681,2.775,20.63,299
11/24/2010,1198.35,83.26,79.867,2.914,19.56,292
11/26/2010,1189.4,83.76,80.357,2.868,22.22,295
11/29/2010,1187.76,85.73,80.835,2.822,21.53,304
11/30/2010,1180.55,84.11,81.195,2.799,23.54,315
12/1/2010,1206.07,86.75,80.713,2.966,21.36,306
12/2/2010,1221.53,88,80.303,2.99,19.39,300
12/3/2010,1224.71,89.19,79.377,3.007,18.01,296
12/6/2010,1223.12,89.38,79.571,2.922,18.02,297
12/7/2010,1223.75,88.69,79.857,3.128,17.99,284
12/8/2010,1228.28,88.28,79.997,3.274,17.74,282
12/9/2010,1233,88.37,80.069,3.206,17.25,279
12/10/2010,1240.4,87.79,80.07,3.321,17.61,275
12/13/2010,1240.46,88.61,79.284,3.277,17.55,279
12/14/2010,1241.59,88.28,79.367,3.475,17.61,270
12/15/2010,1235.23,88.62,80.261,3.534,17.94,271
12/16/2010,1242.87,87.7,80.181,3.424,17.39,278
12/17/2010,1243.91,88.02,80.373,3.33,16.11,286
12/20/2010,1247.08,88.81,80.628,3.338,16.41,286
12/21/2010,1254.6,89.17,80.718,3.305,16.49,287
12/22/2010,1258.84,89.83,80.727,3.348,15.45,283
12/23/2010,1256.77,90.91,80.522,3.391,16.47,278
12/27/2010,1257.54,91,80.366,3.331,17.67,281
12/28/2010,1258.51,91.49,80.365,3.481,17.52,273
12/29/2010,1259.78,91.12,79.796,3.351,17.28,282
12/30/2010,1257.88,89.84,79.521,3.367,17.52,280
12/31/2010,1257.64,91.38,79.028,3.295,17.75,286
1/3/2011,1271.87,91.55,79.127,3.334,17.61,281
1/4/2011,1270.2,89.38,79.444,3.331,17.38,277
1/5/2011,1276.56,90.3,80.258,3.467,17.02,265
1/6/2011,1273.85,88.38,80.791,3.395,17.4,269
1/7/2011,1271.5,88.03,81.012,3.326,17.14,277
1/10/2011,1269.75,89.25,80.881,3.285,17.54,282
1/11/2011,1274.48,91.11,80.846,3.341,16.89,279
1/12/2011,1285.95,91.86,80.031,3.367,16.24,276
1/13/2011,1283.76,91.4,79.191,3.299,16.39,279
1/14/2011,1293.24,91.54,79.162,3.325,15.46,276
1/18/2011,1295.02,91.38,78.962,3.368,15.87,275
1/19/2011,1281.92,90.86,78.64,3.341,17.31,277
1/20/2011,1280.26,88.86,78.823,3.451,17.99,273
1/21/2011,1283.35,87.96,78.213,3.406,18.47,277
1/24/2011,1290.84,86.67,78.05,3.406,17.65,277
1/25/2011,1291.18,85.14,78.002,3.33,17.59,283
1/26/2011,1296.63,87.33,77.898,3.417,16.64,276
1/27/2011,1299.54,85.64,77.727,3.389,16.15,281
1/28/2011,1276.34,89.34,78.133,3.323,20.04,290
1/31/2011,1286.12,92.19,77.735,3.372,19.53,293
2/1/2011,1307.59,90.77,77.067,3.441,17.63,284
2/2/2011,1304.03,90.86,77.158,3.479,17.3,278
2/3/2011,1307.1,90.54,77.748,3.551,16.69,276
2/4/2011,1310.87,89.03,78.044,3.638,15.93,268
2/7/2011,1319.05,87.48,78.029,3.632,16.28,269
2/8/2011,1324.57,86.94,77.999,3.739,15.81,263
2/9/2011,1320.88,86.71,77.641,3.648,15.87,270
2/10/2011,1321.87,86.73,78.25,3.698,16.09,268
2/11/2011,1329.15,85.58,78.46,3.631,15.69,271
2/14/2011,1332.32,84.81,78.614,3.621,15.95,274
2/15/2011,1328.01,84.32,78.573,3.606,16.37,275
2/16/2011,1336.32,84.99,78.223,3.621,16.72,273
2/17/2011,1340.43,86.36,77.995,3.574,16.59,276
2/18/2011,1343.01,86.2,77.664,3.582,16.43,274
2/22/2011,1315.44,93.57,77.768,3.455,20.8,284
2/23/2011,1307.4,96.5,77.409,3.487,22.13,286
2/24/2011,1306.1,95.78,77.057,3.45,21.32,288
2/25/2011,1319.88,96.98,77.275,3.414,19.22,287
2/28/2011,1327.22,96.97,76.889,3.429,18.35,291
3/1/2011,1306.33,99.63,77.049,3.394,21.01,289
3/2/2011,1308.44,102.23,76.671,3.472,20.7,285
3/3/2011,1330.97,101.91,76.483,3.557,18.6,275
3/4/2011,1321.15,104.42,76.4,3.492,19.06,280
3/7/2011,1310.13,105.44,76.496,3.514,20.66,278
3/8/2011,1321.82,105.02,76.798,3.55,19.82,274
3/9/2011,1320.03,104.38,76.721,3.469,20.22,277
3/10/2011,1295.11,102.7,77.276,3.36,21.88,284
3/11/2011,1304.28,101.16,76.776,3.404,20.08,285
3/14/2011,1296.39,101.19,76.349,3.358,21.13,289
3/15/2011,1281.87,97.18,76.328,3.305,24.32,295
3/16/2011,1256.88,97.98,76.681,3.172,29.4,302
3/17/2011,1273.71,101.42,76.041,3.257,26.37,299
3/18/2011,1279.2,101.07,75.718,3.27,24.44,295
3/21/2011,1298.38,102.33,75.401,3.33,20.61,290
3/22/2011,1293.77,104,75.434,3.328,20.21,288
3/23/2011,1297.54,105.2,75.794,3.352,19.17,287
3/24/2011,1309.66,105.05,75.656,3.406,18,282
3/25/2011,1313.8,105,76.217,3.441,17.91,276
3/28/2011,1310.19,103.98,76.128,3.433,19.44,275
3/29/2011,1319.44,104.79,76.249,3.489,18.16,272
3/30/2011,1328.26,104.27,76.118,3.437,17.71,274
3/31/2011,1325.83,106.72,75.857,3.472,17.74,276
4/1/2011,1332.41,107.94,75.833,3.444,17.4,274
4/4/2011,1332.87,108.47,75.912,3.42,17.5,273
4/5/2011,1332.63,108.34,75.882,3.481,17.25,267
4/6/2011,1335.54,108.83,75.514,3.547,16.9,263
4/7/2011,1333.51,110.3,75.585,3.547,17.11,263
4/8/2011,1328.17,112.79,75.066,3.579,17.87,262
4/11/2011,1324.46,109.92,75.056,3.587,16.59,261
4/12/2011,1314.16,106.25,74.853,3.492,17.09,269
4/13/2011,1314.41,107.11,74.98,3.46,16.92,270
4/14/2011,1314.52,108.11,74.685,3.5,16.27,271
4/15/2011,1319.68,109.66,74.832,3.41,15.32,276
4/18/2011,1305.14,107.12,75.504,3.376,16.96,280
4/19/2011,1312.62,108.15,75.029,3.365,15.83,282
4/20/2011,1330.36,110.85,74.368,3.41,15.07,277
4/21/2011,1337.38,111.71,74.109,3.398,14.69,276
4/25/2011,1335.25,111.88,73.986,3.365,15.77,279
4/26/2011,1347.24,112.21,73.837,3.309,15.62,281
4/27/2011,1355.66,112.76,73.519,3.357,15.35,279
4/28/2011,1360.48,112.86,73.121,3.312,14.62,282
4/29/2011,1363.61,113.93,72.933,3.288,14.75,280
5/2/2011,1361.22,113.52,72.951,3.281,15.99,281
5/3/2011,1356.62,111.05,73.14,3.249,16.7,282
5/4/2011,1347.32,109.24,73.031,3.218,17.08,283
5/5/2011,1335.1,99.8,74.194,3.152,18.2,286
5/6/2011,1340.2,97.18,74.841,3.148,18.4,286
5/9/2011,1346.3,102.55,74.737,3.162,17.16,288
5/10/2011,1357.16,103.88,74.611,3.214,15.91,283
5/11/2011,1342.08,98.21,75.327,3.16,16.95,285
5/12/2011,1348.65,98.97,75.24,3.223,16.03,284
5/13/2011,1337.77,99.65,75.757,3.171,17.07,285
5/16/2011,1329.47,97.37,75.47,3.148,18.24,287
5/17/2011,1328.98,96.91,75.399,3.117,17.55,288
5/18/2011,1340.68,100.1,75.475,3.181,16.23,283
5/19/2011,1343.6,98.44,75.123,3.172,15.52,282
5/20/2011,1333.27,99.49,75.435,3.146,17.43,283
5/23/2011,1317.37,97.25,76.104,3.13,18.27,286
5/24/2011,1316.28,99.09,75.882,3.115,17.82,288
5/25/2011,1320.47,100.72,75.932,3.131,17.07,289
5/26/2011,1325.69,100.23,75.549,3.058,16.09,296
5/27/2011,1331.1,100.59,74.954,3.074,15.98,297
5/31/2011,1345.2,102.7,74.638,3.062,15.45,298
6/1/2011,1314.55,100.29,74.677,2.942,18.3,302
6/2/2011,1312.94,100.4,74.333,3.031,18.09,298
6/3/2011,1300.16,100.56,73.783,2.987,17.95,301
6/6/2011,1286.17,99.01,73.952,2.996,18.49,300
6/7/2011,1284.94,99.09,73.521,2.996,18.07,300
6/8/2011,1279.56,100.74,73.93,2.94,18.79,304
6/9/2011,1289,101.93,74.192,2.998,17.77,301
6/10/2011,1270.98,99.29,74.795,2.97,18.86,304
6/13/2011,1271.83,97.3,74.512,2.985,19.61,303
6/14/2011,1287.87,99.37,74.332,3.098,18.26,295
6/15/2011,1265.42,94.81,75.601,2.97,21.32,306
6/16/2011,1267.64,94.95,75.752,2.928,22.73,312
6/17/2011,1271.5,93.01,74.988,2.945,21.85,311
6/20/2011,1278.36,93.26,75.029,2.959,19.99,312
6/21/2011,1295.52,93.4,74.541,2.984,18.86,309
6/22/2011,1287.14,95.01,74.783,2.983,18.52,310
6/23/2011,1283.5,90.65,75.447,2.913,19.29,319
6/24/2011,1268.44,90.83,75.665,2.864,21.1,323
6/27/2011,1280.1,90.61,75.392,2.931,20.56,319
6/28/2011,1296.67,92.89,75.063,3.032,19.17,307
6/29/2011,1307.41,94.77,74.691,3.113,17.27,301
6/30/2011,1320.64,95.42,74.303,3.161,16.52,295
7/1/2011,1339.67,94.94,74.349,3.183,15.87,290
7/5/2011,1337.88,96.89,74.691,3.122,16.06,295
7/6/2011,1339.22,96.65,75.122,3.109,16.34,299
7/7/2011,1353.22,98.67,74.957,3.139,15.95,293
7/8/2011,1343.8,96.2,75.179,3.028,15.95,303
7/11/2011,1319.49,95.15,75.989,2.92,18.39,311
7/12/2011,1313.64,97.43,75.809,2.878,19.87,316
7/13/2011,1317.72,98.05,75.208,2.883,19.91,316
7/14/2011,1308.87,95.69,75.253,2.954,20.8,312
7/15/2011,1316.14,97.24,75.126,2.907,19.53,314
7/18/2011,1305.44,95.93,75.483,2.929,20.95,315
7/19/2011,1326.73,97.5,75.221,2.881,19.21,316
7/20/2011,1325.84,98.14,74.792,2.928,19.09,311
7/21/2011,1343.8,98.91,74.015,3.015,17.56,305
7/22/2011,1345.02,99.64,74.201,2.963,17.52,305
7/25/2011,1337.43,98.97,74.064,3.002,19.35,303
7/26/2011,1331.94,99.59,73.474,2.954,20.23,305
7/27/2011,1304.89,97.4,74.087,2.981,22.98,300
7/28/2011,1300.67,97.44,74.222,2.946,23.74,300
7/29/2011,1292.28,95.7,73.897,2.797,25.25,306
8/1/2011,1286.94,94.89,74.262,2.745,23.66,305
8/2/2011,1254.05,93.79,74.513,2.612,24.79,309
8/3/2011,1260.34,91.93,74.044,2.621,23.38,309
8/4/2011,1200.07,86.63,75.124,2.404,31.66,323
8/5/2011,1199.38,86.88,74.598,2.56,32,324
8/8/2011,1119.46,81.31,74.791,2.319,48,354
8/9/2011,1172.53,79.3,74.605,2.25,35.06,373
8/10/2011,1120.76,82.89,74.636,2.107,42.99,371
8/11/2011,1172.64,85.72,74.677,2.34,39,375
8/12/2011,1178.81,85.38,74.607,2.256,36.36,377
8/15/2011,1204.49,87.88,73.836,2.306,31.87,369
8/16/2011,1192.76,86.65,74.01,2.22,32.85,370
8/17/2011,1193.88,87.58,73.674,2.166,31.58,368
8/18/2011,1140.65,82.38,74.244,2.063,42.67,375
8/19/2011,1123.53,82.26,74.009,2.064,43.05,375
8/22/2011,1123.82,84.12,74.074,2.107,42.44,375
8/23/2011,1162.35,85.27,73.894,2.154,36.27,378
8/24/2011,1177.6,84.98,74.012,2.3,35.9,375
8/25/2011,1159.27,85.2,74.279,2.23,39.76,380
8/26/2011,1176.8,85.37,73.814,2.191,35.59,385
8/29/2011,1210.09,87.27,73.721,2.257,32.28,380
8/30/2011,1212.92,88.9,73.946,2.178,32.89,384
8/31/2011,1218.89,88.81,74.117,2.224,31.62,375
9/1/2011,1204.42,88.93,74.479,2.131,31.82,377
9/2/2011,1173.97,86.45,74.756,1.989,33.92,386
9/6/2011,1165.24,86.02,75.952,1.985,37,390
9/7/2011,1198.62,89.34,75.467,2.044,33.38,384
9/8/2011,1185.9,89.05,76.246,1.98,34.32,386
9/9/2011,1154.23,87.24,77.192,1.92,38.52,392
9/12/2011,1162.27,88.19,77.578,1.948,38.59,397
9/13/2011,1172.87,90.21,76.919,1.992,36.91,395
9/14/2011,1188.67,88.91,76.833,1.985,34.6,398
9/15/2011,1209.11,89.4,76.241,2.083,31.97,398
9/16/2011,1216.01,87.96,76.599,2.049,30.98,400
9/19/2011,1204.09,85.7,77.146,1.951,32.73,415
9/20/2011,1202.09,86.89,77.03,1.939,32.86,416
9/21/2011,1166.76,85.75,77.342,1.858,37.32,423
9/22/2011,1129.56,80.26,78.455,1.719,41.35,457
9/23/2011,1136.43,79.58,78.501,1.834,41.25,468
9/26/2011,1162.95,80.24,78.363,1.901,39.02,474
9/27/2011,1175.38,84.45,77.506,1.972,37.71,470
9/28/2011,1151.06,81.21,77.852,1.981,41.08,470
9/29/2011,1160.4,82.14,78.028,1.997,38.84,475
9/30/2011,1131.42,79.2,78.553,1.916,42.96,483
10/3/2011,1099.23,77.61,79.431,1.757,45.45,499
10/4/2011,1123.95,75.67,79.597,1.822,40.82,518
10/5/2011,1144.03,79.68,78.919,1.889,37.81,509
10/6/2011,1164.97,82.59,78.634,1.988,36.27,494
10/7/2011,1155.46,82.98,78.726,2.078,36.2,481
10/10/2011,1194.89,85.41,77.494,2.078,33.02,481
10/11/2011,1195.54,85.81,77.585,2.151,32.86,462
10/12/2011,1207.25,85.57,76.994,2.211,31.26,446
10/13/2011,1203.66,84.23,76.996,2.184,30.7,444
10/14/2011,1224.58,86.8,76.623,2.249,28.24,434
10/17/2011,1200.86,86.38,77.146,2.156,33.39,434
10/18/2011,1225.38,88.34,77.138,2.178,31.56,435
10/19/2011,1209.88,86.11,77.114,2.161,34.44,431
10/20/2011,1215.39,85.3,76.974,2.19,34.78,432
10/21/2011,1238.25,87.22,76.395,2.22,31.32,429
10/24/2011,1254.19,91.17,76.028,2.234,29.26,423
10/25/2011,1229.05,92.99,76.122,2.11,32.22,424
10/26/2011,1242,90.2,76.246,2.205,29.86,416
10/27/2011,1284.59,93.96,74.879,2.398,25.46,389
10/28/2011,1285.09,93.32,75.067,2.318,24.53,393
10/31/2011,1253.3,93.19,76.166,2.114,29.96,405
11/1/2011,1218.28,92.19,77.261,1.99,34.77,425
11/2/2011,1237.9,92.51,77.017,1.986,32.74,422
11/3/2011,1261.15,94.07,76.672,2.074,30.5,414
11/4/2011,1253.23,94.26,76.962,2.034,30.16,412
11/7/2011,1261.12,95.52,76.962,2.038,29.85,416
11/8/2011,1275.92,96.8,76.586,2.078,27.48,408
11/9/2011,1229.1,95.74,77.926,1.962,36.16,420
11/10/2011,1239.69,97.78,77.743,2.058,32.81,417
11/11/2011,1263.86,98.99,76.945,2.058,30.04,417
11/14/2011,1251.78,98.14,77.569,2.057,31.13,419
11/15/2011,1257.81,99.37,77.872,2.046,31.22,422
11/16/2011,1236.91,102.59,78.016,2.001,33.51,425
11/17/2011,1216.13,98.82,78.282,1.961,34.51,432
11/18/2011,1215.65,97.41,78.064,2.011,32,430
11/21/2011,1192.98,96.69,78.3,1.956,32.91,441
11/22/2011,1188.04,97.71,78.266,1.918,31.97,445
11/23/2011,1161.79,95.87,79.141,1.885,33.98,455
11/25/2011,1158.67,96.77,79.686,1.965,34.47,455
11/28/2011,1192.55,98.21,79.263,1.975,32.13,453
11/29/2011,1195.19,99.79,79.007,1.992,30.64,453
11/30/2011,1246.96,100.36,78.384,2.069,27.8,444
12/1/2011,1244.58,100.2,78.328,2.088,27.41,437
12/2/2011,1244.28,100.96,78.625,2.034,27.52,439
12/5/2011,1257.08,100.99,78.57,2.044,27.84,434
12/6/2011,1258.47,101.28,78.499,2.09,28.13,432
12/7/2011,1261.01,100.49,78.485,2.03,28.67,437
12/8/2011,1234.35,98.34,78.832,1.971,30.59,441
12/9/2011,1255.19,99.41,78.632,2.062,26.38,438
12/12/2011,1236.47,97.77,79.534,2.014,25.67,443
12/13/2011,1225.73,100.14,80.242,1.966,25.41,445
12/14/2011,1211.82,94.95,80.589,1.904,26.04,450
12/15/2011,1215.75,93.87,80.321,1.909,25.11,451
12/16/2011,1219.66,93.53,80.256,1.848,24.29,455
12/19/2011,1205.35,93.88,80.25,1.81,24.92,458
12/20/2011,1241.31,97.22,79.882,1.924,23.22,451
12/21/2011,1243.72,98.52,80.022,1.968,21.43,445
12/22/2011,1254,99.48,79.964,1.948,21.16,445
12/23/2011,1265.33,99.63,79.93,2.025,20.73,439
12/27/2011,1265.43,101.34,79.797,2.006,21.91,441
12/28/2011,1249.64,99.36,80.497,1.918,23.52,447
12/29/2011,1263.02,99.65,80.486,1.9,22.65,446
12/30/2011,1257.61,98.83,80.178,1.877,23.4,447
1/3/2012,1277.06,102.96,79.611,1.948,22.97,435
1/4/2012,1277.3,103.22,80.129,1.978,22.22,434
1/5/2012,1281.06,101.81,80.936,1.996,21.48,435
1/6/2012,1277.81,101.56,81.254,1.959,20.63,438
1/9/2012,1280.7,101.31,81.051,1.959,21.07,440
1/10/2012,1292.08,102.24,80.805,1.969,20.69,438
1/11/2012,1292.48,100.87,81.351,1.905,21.05,444
1/12/2012,1295.5,99.1,80.77,1.924,20.47,441
1/13/2012,1289.09,98.7,81.515,1.864,20.91,447
1/17/2012,1293.67,100.71,81.182,1.857,22.2,446
1/18/2012,1308.04,100.59,80.609,1.899,20.89,442
1/19/2012,1314.5,100.39,80.216,1.978,19.87,432
1/20/2012,1315.38,98.46,80.223,2.025,18.28,426
1/23/2012,1316,99.42,79.783,2.052,18.67,420
1/24/2012,1314.65,98.75,79.868,2.061,18.91,421
1/25/2012,1326.05,99.13,79.579,1.995,18.31,422
1/26/2012,1318.43,99.7,79.395,1.932,18.57,419
1/27/2012,1316.33,99.56,78.902,1.892,18.53,419
1/30/2012,1313.01,98.78,79.167,1.845,19.4,423
1/31/2012,1312.41,98.48,79.288,1.798,19.44,422
2/1/2012,1324.09,97.61,78.922,1.827,18.55,414
2/2/2012,1325.54,96.36,78.991,1.822,17.98,413
2/3/2012,1344.9,97.84,78.924,1.923,17.1,404
2/6/2012,1344.33,96.91,79.069,1.907,17.76,405
2/7/2012,1347.05,98.41,78.576,1.974,17.65,400
2/8/2012,1349.96,98.71,78.641,1.983,18.16,399
2/9/2012,1351.95,99.84,78.566,2.037,18.63,394
2/10/2012,1342.64,98.67,79.114,1.987,20.79,398
2/13/2012,1351.77,100.91,78.946,1.975,19.04,394
2/14/2012,1350.5,100.74,79.58,1.937,19.54,396
2/15/2012,1343.23,101.8,79.67,1.928,21.14,395
2/16/2012,1358.04,102.31,79.348,1.984,19.22,393
2/17/2012,1361.23,103.24,79.331,2.003,17.78,390
2/21/2012,1362.21,105.84,79.044,2.06,18.19,384
2/22/2012,1357.66,105.93,79.211,2.004,18.19,382
2/23/2012,1363.46,107.49,78.819,1.997,16.8,381
2/24/2012,1365.74,109.49,78.352,1.977,17.31,380
2/27/2012,1367.59,108.56,78.568,1.926,18.19,382
2/28/2012,1372.17,106.55,78.273,1.944,17.96,378
2/29/2012,1365.68,107.07,78.737,1.972,18.43,369
3/1/2012,1374.09,108.84,78.789,2.027,17.26,364
3/2/2012,1369.63,106.7,79.403,1.975,17.29,363
3/5/2012,1364.34,106.72,79.3,2.011,18.05,360
3/6/2012,1343.36,104.7,79.866,1.944,20.87,369
3/7/2012,1352.63,106.16,79.712,1.976,19.07,367
3/8/2012,1365.91,106.58,79.139,2.013,17.95,360
3/9/2012,1370.87,107.4,80.041,2.029,17.11,356
3/12/2012,1371.09,106.34,79.89,2.034,15.64,355
3/13/2012,1395.95,106.71,80.193,2.127,14.8,346
3/14/2012,1394.28,105.43,80.565,2.27,15.31,336
3/15/2012,1402.6,105.11,80.15,2.28,15.42,340
3/16/2012,1404.17,107.06,79.786,2.295,14.47,338
3/19/2012,1409.75,108.09,79.452,2.378,15.04,332
3/20/2012,1405.52,105.61,79.593,2.36,15.58,334
3/21/2012,1402.89,106.86,79.657,2.297,15.13,340
3/22/2012,1392.79,104.96,79.736,2.279,15.57,343
3/23/2012,1397.11,106.47,79.345,2.233,14.82,347
3/26/2012,1416.51,107.03,78.982,2.249,14.26,346
3/27/2012,1412.52,107.33,79.047,2.184,15.59,350
3/28/2012,1405.54,105.41,79.126,2.201,15.47,349
3/29/2012,1403.28,102.78,79.186,2.16,15.48,353
3/30/2012,1408.47,103.02,79.004,2.211,15.5,350
4/2/2012,1419.04,105.23,78.82,2.183,15.64,354
4/3/2012,1413.38,104.01,79.483,2.301,15.66,347
4/4/2012,1398.96,101.47,79.778,2.224,16.44,352
4/5/2012,1398.08,103.31,80.076,2.181,16.7,358
4/9/2012,1382.2,102.46,79.733,2.048,18.81,368
4/10/2012,1358.59,101.02,79.891,1.983,20.39,373
4/11/2012,1368.7,102.7,79.795,2.036,20.02,371
4/12/2012,1387.57,103.64,79.285,2.052,17.2,367
4/13/2012,1370.26,102.83,79.888,1.983,19.55,370
4/16/2012,1369.57,102.93,79.555,1.981,19.55,371
4/17/2012,1390.78,104.2,79.476,1.999,18.46,367
4/18/2012,1385.14,102.67,79.538,1.976,18.64,369
4/19/2012,1376.92,102.27,79.561,1.967,18.36,370
4/20/2012,1378.53,103.05,79.194,1.964,17.44,367
4/23/2012,1366.94,102.66,79.42,1.936,18.97,370
4/24/2012,1371.97,103.16,79.225,1.974,18.1,368
4/25/2012,1390.69,103.7,79.012,1.985,16.82,364
4/26/2012,1399.98,104.55,78.919,1.939,16.24,365
4/27/2012,1403.36,104.93,78.709,1.936,16.32,365
4/30/2012,1397.91,104.87,78.776,1.915,17.15,363
5/1/2012,1405.82,106.16,78.864,1.944,16.6,358
5/2/2012,1402.31,105.22,79.132,1.929,16.88,358
5/3/2012,1391.57,102.54,79.221,1.932,17.56,354
5/4/2012,1369.1,98.49,79.498,1.879,19.16,358
5/7/2012,1369.58,97.94,79.603,1.872,18.94,359
5/8/2012,1363.72,97.01,79.738,1.841,19.05,363
5/9/2012,1354.58,96.81,80.08,1.824,20.08,367
5/10/2012,1357.99,97.08,80.112,1.868,18.83,367
5/11/2012,1353.39,96.13,80.264,1.838,19.89,371
5/14/2012,1338.35,94.78,80.606,1.765,21.87,383
5/15/2012,1330.66,93.98,81.221,1.769,21.97,389
5/16/2012,1324.8,92.81,81.372,1.761,22.27,396
5/17/2012,1304.86,92.56,81.383,1.698,24.49,405
5/18/2012,1295.22,91.48,81.292,1.723,25.1,413
5/21/2012,1315.99,92.57,81.084,1.742,22.01,407
5/22/2012,1316.63,91.66,81.493,1.77,22.48,398
5/23/2012,1318.86,89.6,82.094,1.735,22.33,409
5/24/2012,1320.68,90.41,82.347,1.778,21.54,407
5/25/2012,1317.82,90.66,82.402,1.739,21.76,410
5/29/2012,1332.42,90.76,82.48,1.746,21.03,409
5/30/2012,1313.32,87.82,83.018,1.623,24.14,420
5/31/2012,1310.33,86.53,83.043,1.559,24.06,423
6/1/2012,1278.05,83.23,82.89,1.453,26.66,433
6/4/2012,1278.18,83.98,82.557,1.525,26.12,432
6/5/2012,1285.5,84.29,82.825,1.575,24.68,426
6/6/2012,1315.13,85.02,82.321,1.66,22.16,413
6/7/2012,1314.99,84.82,82.051,1.64,21.72,405
6/8/2012,1325.66,84.1,82.511,1.636,21.23,406
6/11/2012,1308.93,82.7,82.515,1.587,23.56,406
6/12/2012,1324.18,83.32,82.423,1.665,22.09,403
6/13/2012,1314.88,82.62,82.058,1.594,24.27,403
6/14/2012,1329.1,83.91,81.99,1.643,21.68,401
6/15/2012,1342.84,84.03,81.628,1.578,21.11,399
6/18/2012,1344.78,83.27,81.946,1.575,18.32,397
6/19/2012,1357.98,84.03,81.378,1.621,18.38,392
6/20/2012,1355.69,81.8,81.583,1.658,17.24,389
6/21/2012,1325.51,77.84,82.29,1.617,20.08,392
6/22/2012,1335.02,79.36,82.256,1.675,18.11,390
6/25/2012,1313.72,79.01,82.497,1.603,20.38,394
6/26/2012,1319.99,79.36,82.372,1.627,19.72,394
6/27/2012,1331.85,80.21,82.618,1.619,19.45,393
6/28/2012,1329.04,77.69,82.807,1.578,19.71,396
6/29/2012,1362.16,84.96,81.627,1.646,17.08,384
7/2/2012,1365.51,83.75,81.87,1.589,16.8,387
7/3/2012,1374.02,87.66,81.782,1.63,16.66,380
7/5/2012,1367.58,87.22,82.813,1.598,17.5,378
7/6/2012,1354.68,84.45,83.377,1.55,17.1,380
7/9/2012,1352.46,85.99,83.161,1.513,17.98,382
7/10/2012,1341.47,83.91,83.4,1.502,18.72,380
7/11/2012,1341.45,85.81,83.568,1.518,17.95,377
7/12/2012,1334.76,86.08,83.659,1.475,18.33,376
7/13/2012,1356.78,87.1,83.349,1.488,16.74,370
7/16/2012,1353.64,88.43,83.098,1.473,17.11,368
7/17/2012,1363.67,89.22,83.032,1.509,16.48,362
7/18/2012,1372.78,89.87,83.068,1.495,16.16,364
7/19/2012,1376.51,92.66,82.883,1.509,15.45,360
7/20/2012,1362.66,91.44,83.478,1.458,16.27,364
7/23/2012,1350.52,87.91,83.706,1.427,18.62,371
7/24/2012,1338.31,88.28,84.005,1.388,20.47,376
7/25/2012,1337.89,88.79,83.524,1.398,19.34,376
7/26/2012,1360.02,89.39,82.808,1.439,17.53,371
7/27/2012,1385.97,90.13,82.709,1.547,16.7,360
7/30/2012,1385.3,89.78,82.794,1.503,18.03,359
7/31/2012,1379.32,88.06,82.635,1.469,18.93,358
8/1/2012,1375.14,88.91,83.058,1.525,18.96,353
8/2/2012,1365,87.13,83.361,1.479,17.57,355
8/3/2012,1390.99,91.4,82.375,1.564,15.64,346
8/6/2012,1394.23,92.2,82.266,1.567,15.95,343
8/7/2012,1401.35,93.67,82.21,1.629,15.99,336
